;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;The;247;179;284;194;186.5;;1;[];[];0.0;0.0;0;;;742.4933568334798;;;
1;1;man;292;183;331;194;188.5;2.0;1;[];[];0.0;0.0;0;;;707.7029415176147;;;
2;2;in;340;179;354;194;186.5;2.0;1;[];[];0.0;0.0;0;;;691.2045435267547;;;
3;3;the;362;179;392;194;186.5;0.0;1;[np.float64(3142.0)];[np.float64(0.0)];150.0;150.0;1;3.2798;3.375;664.7931927551274;3.33;150.0;150.0
4;4;image;400;179;456;198;188.5;2.0;1;[np.float64(3141.0)];[np.float64(3.530746459961051)];150.0;150.0;1;3.2913;3.3967;619.9015571870887;3.34;150.0;300.0
5;5;is;465;179;478;194;186.5;2.0;1;[];[];0.0;0.0;0;;;609.558741335126;;;
6;6;snowboarding;487;179;620;198;188.5;2.0;1;[np.float64(3143.0), np.float64(3150.0)];[np.float64(0.0), np.float64(1.373696929530098)];451.0;134.0;2;3.3106;3.4095;532.7601839803987;3.36;225.5;134.0
7;7;down;628;179;678;194;186.5;2.0;1;[np.float64(3144.0), np.float64(3149.0), np.float64(3151.0)];[np.float64(0.0), np.float64(5.285474658012419), np.float64(3.5869928896427723)];583.0;150.0;3;3.3476;3.4134;514.8480684310175;3.38;194.3333;150.0
8;8;a;687;183;697;194;188.5;2.0;1;[];[];0.0;0.0;0;;;509.0311067488046;;;
9;9;snow-covered;705;179;839;194;186.5;2.0;1;[np.float64(3145.0), np.float64(3146.0), np.float64(3147.0), np.float64(3148.0), np.float64(3152.0)];[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(7.459368586540279)];1108.0;217.0;5;3.3804;3.4444;487.3011455789575;3.41;221.6;1858.0
10;10;slope,;848;179;903;198;188.5;2.0;1;[];[];0.0;0.0;0;;;483.2877222566149;;;
11;11;holding;913;179;980;198;188.5;0.0;1;[];[];0.0;0.0;0;;;488.14105714787;;;
12;12;a;988;183;998;194;188.5;0.0;1;[np.float64(3153.0)];[np.float64(6.113966703415002)];300.0;300.0;1;3.2871;3.2992;508.0392494012976;3.29;300.0;300.0
13;13;large;1007;179;1053;198;188.5;0.0;1;[np.float64(3154.0)];[np.float64(0.0)];200.0;200.0;1;3.3509;3.3968;509.9468880727784;3.37;200.0;200.0
14;14;red;1062;179;1090;194;186.5;2.0;1;[];[];0.0;0.0;0;;;533.7202904808809;;;
15;15;axe;1099;183;1132;194;188.5;2.0;1;[np.float64(3155.0), np.float64(3156.0)];[np.float64(1.6801038265228385), np.float64(2.3293380737304688)];383.0;250.0;2;3.3781;3.4125;549.8555112394318;3.4;191.5;383.0
16;16;or;1140;183;1159;194;188.5;0.0;1;[];[];0.0;0.0;0;;;570.0113608502375;;;
17;17;a;1163;175;1170;202;188.5;0.0;1;[];[];0.0;0.0;0;;;575.5995572982245;;;
18;18;long;1185;179;1223;198;188.5;0.0;1;[np.float64(3157.0)];[np.float64(0.9078708845993617)];483.0;483.0;1;3.4072;3.4403;591.3330439752186;3.42;483.0;483.0
19;19;stick.;1232;179;1280;194;186.5;2.0;1;[];[];0.0;0.0;0;;;622.7343107102092;;;
20;20;He;278;261;303;276;268.5;82.0;2;[];[];0.0;0.0;0;;;676.1506783853308;;;
21;21;is;312;261;325;276;268.5;0.0;2;[];[];0.0;0.0;0;;;658.6725089664382;;;
22;22;wearing;333;261;407;280;270.5;2.0;2;[np.float64(3158.0)];[np.float64(20.56018041162914)];166.0;166.0;1;3.4844;3.6023;593.4585294998983;3.54;166.0;166.0
23;23;a;411;257;421;284;270.5;0.0;2;[np.float64(3159.0)];[np.float64(3.3524114364541635)];167.0;167.0;1;3.5458;3.6492;580.4759332636725;3.6;167.0;167.0
24;24;plaid;435;261;478;280;270.5;0.0;2;[];[];0.0;0.0;0;;;543.2742361446082;;;
25;25;shirt;486;261;527;276;268.5;2.0;2;[np.float64(3160.0)];[np.float64(2.690793514251709)];158.0;158.0;1;3.4729;3.5948;514.6680631645216;3.53;158.0;158.0
26;26;and;534;261;568;276;268.5;0.0;2;[];[];0.0;0.0;0;;;490.4600732980033;;;
27;27;appears;577;265;653;280;272.5;4.0;2;[np.float64(3161.0)];[np.float64(0.0)];126.0;126.0;1;3.3074;3.4005;444.5112324609562;3.35;126.0;126.0
28;28;to;661;261;678;276;268.5;4.0;2;[np.float64(3162.0)];[np.float64(3.8233973185220975)];150.0;150.0;1;3.3355;3.4248;438.0408136640699;3.38;150.0;150.0
29;29;be;687;261;709;276;268.5;0.0;2;[];[];0.0;0.0;0;;;427.2403175871735;;;
30;30;enjoying;717;261;795;280;270.5;2.0;2;[np.float64(3163.0)];[np.float64(6.592436313629122)];150.0;150.0;1;3.2785;3.3421;404.28204836303297;3.31;150.0;150.0
31;31;his;805;261;830;276;268.5;2.0;2;[];[];0.0;0.0;0;;;405.5229056435483;;;
32;32;time;838;261;878;276;268.5;0.0;2;[np.float64(3164.0)];[np.float64(1.8160268731568834)];200.0;200.0;1;3.2054;3.2249;405.2730434857882;3.22;200.0;200.0
33;33;on;885;265;907;276;270.5;2.0;2;[];[];0.0;0.0;0;;;407.3182569804415;;;
34;34;the;915;261;945;276;268.5;2.0;2;[];[];0.0;0.0;0;;;411.4051089059882;;;
35;35;snowy;953;265;1014;280;272.5;4.0;2;[np.float64(3165.0), np.float64(3166.0)];[np.float64(5.703235769271885), np.float64(4.3956958597356675)];351.0;167.0;2;3.1539;3.1862;415.7526276857286;3.17;175.5;351.0
36;36;hill.;1022;261;1051;276;268.5;4.0;2;[];[];0.0;0.0;0;;;442.546307693906;;;
37;37;It;1062;261;1072;276;268.5;0.0;2;[];[];0.0;0.0;0;;;460.0745258535041;;;
38;38;is;1081;261;1094;276;268.5;0.0;2;[np.float64(3167.0)];[np.float64(0.8224365234374886)];83.0;83.0;1;3.1617;3.1691;469.3662785182696;3.17;83.0;83.0
39;39;not;1103;261;1131;276;268.5;0.0;2;[];[];0.0;0.0;0;;;480.83930537892735;;;
40;40;common;1139;265;1219;276;270.5;2.0;2;[np.float64(3168.0), np.float64(3169.0)];[np.float64(7.810598254203853), np.float64(6.942057132720947)];316.0;200.0;2;3.1258;3.1335;501.1323567626869;3.13;158.0;316.0
41;41;for;1227;261;1253;276;268.5;2.0;2;[];[];0.0;0.0;0;;;557.455447316934;;;
42;42;snowboarders;309;342;444;358;350.0;81.5;3;[np.float64(3170.0), np.float64(3171.0)];[np.float64(5.729666233062744), np.float64(8.276285648345947)];266.0;116.0;2;3.1435;3.2138;514.4824255713502;3.18;133.0;266.0
43;43;to;452;343;469;358;350.5;0.5;3;[];[];0.0;0.0;0;;;495.2832528214695;;;
44;44;carry;477;346;524;362;354.0;3.5;3;[np.float64(3172.0)];[np.float64(17.342654568808484)];124.0;124.0;1;3.1707;3.2361;452.19979173538786;3.2;124.0;124.0
45;45;a;532;346;542;358;352.0;2.0;3;[];[];0.0;0.0;0;;;442.5499256491094;;;
46;46;large;551;342;597;362;352.0;0.0;3;[];[];0.0;0.0;0;;;403.8063741598748;;;
47;47;axe;605;346;639;358;352.0;0.0;3;[];[];0.0;0.0;0;;;382.9179726653468;;;
48;48;or;647;346;665;358;352.0;0.0;3;[];[];0.0;0.0;0;;;369.6350111473756;;;
49;49;stick;673;342;715;358;350.0;2.0;3;[np.float64(3173.0)];[np.float64(19.499019026756343)];133.0;133.0;1;3.1439;3.2005;348.14754066802215;3.17;133.0;133.0
50;50;while;723;342;772;358;350.0;0.0;3;[];[];0.0;0.0;0;;;331.24479208808975;;;
51;51;snowboarding,;780;342;918;362;352.0;2.0;3;[np.float64(3174.0), np.float64(3175.0)];[np.float64(19.27821227272759), np.float64(12.124586514064276)];283.0;167.0;2;3.1498;3.2099;319.2730434857882;3.18;141.5;283.0
52;52;so;928;346;949;358;352.0;0.0;3;[];[];0.0;0.0;0;;;333.9495745470704;;;
53;53;this;957;342;990;358;350.0;2.0;3;[];[];0.0;0.0;0;;;342.3766728800122;;;
54;54;unusual;998;342;1072;358;350.0;0.0;3;[np.float64(3176.0)];[np.float64(8.710717678070125)];150.0;150.0;1;3.1526;3.2;357.9799636716413;3.18;150.0;150.0
55;55;combination;1080;342;1195;358;350.0;0.0;3;[np.float64(3177.0), np.float64(3178.0)];[np.float64(10.394465446472168), np.float64(10.382918643951427)];183.0;100.0;2;3.159;3.1683;400.1142223244197;3.16;91.5;183.0
56;56;of;1203;342;1222;358;350.0;0.0;3;[];[];0.0;0.0;0;;;482.92752632270134;;;
57;57;snowboarding;260;425;394;444;434.5;84.5;4;[np.float64(3179.0), np.float64(3180.0)];[np.float64(26.890142917633057), np.float64(12.997144630977118)];267.0;150.0;2;3.157;3.2052;508.92881047839353;3.18;133.5;267.0
58;58;and;402;425;436;440;432.5;2.0;4;[];[];0.0;0.0;0;;;474.2015606395102;;;
59;59;carrying;444;425;520;444;434.5;2.0;4;[np.float64(3181.0)];[np.float64(3.9686112403870197)];150.0;150.0;1;3.2063;3.243;401.7782211933309;3.22;150.0;150.0
60;60;a;528;429;538;440;434.5;0.0;4;[];[];0.0;0.0;0;;;389.86090349223434;;;
61;61;large;547;425;593;444;434.5;0.0;4;[np.float64(3182.0)];[np.float64(10.768331527709961)];150.0;150.0;1;3.2043;3.2281;345.56717898535123;3.22;150.0;150.0
62;62;tool;601;425;634;440;432.5;2.0;4;[];[];0.0;0.0;0;;;320.01676174497925;;;
63;63;might;643;425;694;444;434.5;2.0;4;[np.float64(3183.0)];[np.float64(8.52209484577179)];133.0;133.0;1;3.2054;3.2446;280.8354425256586;3.22;133.0;133.0
