;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;This;266;342;306;358;350.0;;1;[];[];0.0;0.0;0;;;848.6975071097213;;;
1;1;page;315;346;361;362;354.0;4.0;1;[];[];0.0;0.0;0;;;793.8993275472044;;;
2;2;shows;369;342;430;358;350.0;4.0;1;[np.float64(4075.0), np.float64(4101.0), np.float64(4102.0), np.float64(4103.0)];[np.float64(22.300877851598443), np.float64(6.514428582953156), np.float64(4.267843866348244), np.float64(6.279594651004987)];750.0;283.0;4;3.5688;3.651;727.0699045027;3.61;187.5;283.0
3;3;a;438;346;448;358;352.0;2.0;1;[];[];0.0;0.0;0;;;709.4825549835921;;;
4;4;diagram;456;342;532;362;352.0;0.0;1;[np.float64(4100.0), np.float64(4104.0)];[np.float64(3.463289737701416), np.float64(13.519104685102207)];391.0;150.0;2;3.6383;3.7203;626.7553073636216;3.68;195.5;858.0
5;5;showing;540;342;618;362;352.0;0.0;1;[np.float64(4076.0), np.float64(4081.0)];[np.float64(24.828714404787377), np.float64(11.604853493826738)];467.0;233.0;2;3.4828;3.5782;543.6018231157465;3.53;233.5;233.0
6;6;how;627;342;665;358;350.0;2.0;1;[np.float64(4082.0)];[np.float64(7.138367772102356)];200.0;200.0;1;3.6283;3.7228;499.775023265307;3.68;200.0;200.0
7;7;vehicles;673;342;750;358;350.0;0.0;1;[np.float64(4077.0), np.float64(4083.0)];[np.float64(14.816312643197875), np.float64(4.368085644461928)];399.0;216.0;2;3.5891;3.6969;419.6575033549467;3.64;199.5;216.0
8;8;use;759;346;792;358;352.0;2.0;1;[np.float64(4084.0)];[np.float64(10.20349259561954)];83.0;83.0;1;3.6629;3.7872;380.8522062050162;3.73;83.0;83.0
9;9;noise;801;342;851;358;350.0;2.0;1;[np.float64(4078.0), np.float64(4086.0), np.float64(4087.0)];[np.float64(14.016877862521296), np.float64(13.358869671821651), np.float64(15.938632249832153)];383.0;150.0;3;3.6491;3.7851;327.6733969500775;3.72;127.6667;150.0
10;10;and;859;342;893;358;350.0;0.0;1;[np.float64(4079.0)];[np.float64(10.278193253737243)];217.0;217.0;1;3.5819;3.6786;291.1869466818939;3.63;217.0;217.0
11;11;vibration;901;342;982;358;350.0;0.0;1;[np.float64(4080.0), np.float64(4085.0), np.float64(4088.0)];[np.float64(3.872022833142978), np.float64(13.305372384913358), np.float64(13.801576137542725)];416.0;116.0;3;3.6699;3.7743;220.45567884792584;3.72;138.6667;1349.0
12;12;reduction;990;342;1078;358;350.0;0.0;1;[np.float64(4089.0)];[np.float64(2.6651868086594845)];217.0;217.0;1;3.801;3.9041;165.30347414032872;3.85;217.0;217.0
13;13;systems;1086;343;1165;362;352.5;2.5;1;[np.float64(4090.0)];[np.float64(0.3756423592567444)];133.0;133.0;1;3.7827;3.9061;148.90577697753906;3.84;133.0;133.0
14;14;to;1173;343;1190;358;350.5;2.0;1;[];[];0.0;0.0;0;;;156.25744860773247;;;
15;15;reduce;1198;342;1263;358;350.0;0.5;1;[np.float64(4091.0)];[np.float64(0.6376724243164062)];100.0;100.0;1;3.7701;3.9045;163.25104546699072;3.84;100.0;100.0
