;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;Describe;391;770;472;786;778.0;;1;[];[];0.0;0.0;0;;;519.9536083221748;;;
1;1;the;480;770;509;786;778.0;0.0;1;[np.float64(567.0)];[np.float64(0.0)];367.0;367.0;1;4.0359;4.0522;483.10273893655966;4.04;367.0;367.0
2;2;overall;518;770;579;786;778.0;0.0;1;[np.float64(577.0)];[np.float64(0.0)];183.0;183.0;1;3.9032;3.9847;413.4577528295263;3.94;183.0;183.0
3;3;appearance;587;774;699;790;782.0;4.0;1;[np.float64(568.0), np.float64(569.0), np.float64(578.0), np.float64(579.0)];[np.float64(0.0), np.float64(46.08134268545147), np.float64(1.3848906925745723), np.float64(9.276948928833008)];500.0;142.0;4;3.9466;4.0064;293.87424593404506;3.98;125.0;251.0
4;4;and;707;770;741;786;778.0;4.0;1;[];[];0.0;0.0;0;;;253.03187747640305;;;
5;5;atmosphere;750;770;861;790;780.0;2.0;1;[np.float64(570.0), np.float64(580.0)];[np.float64(30.795452690124534), np.float64(5.172873020172119)];392.0;250.0;2;4.0141;4.053;135.35098842526187;4.03;196.0;250.0
6;6;of;870;770;887;786;778.0;2.0;1;[];[];0.0;0.0;0;;;112.38845227566684;;;
7;7;the;894;770;923;786;778.0;0.0;1;[np.float64(571.0), np.float64(573.0)];[np.float64(19.211477279663086), np.float64(13.229938387870902)];550.0;150.0;2;4.0154;4.0765;80.68878011847063;4.05;275.0;150.0
8;8;bedroom;932;770;1014;786;778.0;0.0;1;[np.float64(572.0), np.float64(574.0), np.float64(581.0)];[np.float64(10.859317302703971), np.float64(13.578019687107599), np.float64(44.95304897853316)];501.0;267.0;3;3.9828;4.0426;44.95304897853316;4.01;167.0;784.0
9;9;in;1023;770;1037;786;778.0;0.0;1;[];[];0.0;0.0;0;;;55.76138541961984;;;
10;10;the;1045;770;1074;786;778.0;0.0;1;[];[];0.0;0.0;0;;;71.02841498045174;;;
11;11;image.;1083;770;1144;790;780.0;2.0;1;[np.float64(575.0)];[np.float64(13.177154616314326)];284.0;284.0;1;4.0843;4.1429;101.61151230166897;4.11;284.0;975.0
