;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;473;770;522;786;778.0;;1;[];[];0.0;0.0;0;;;384.261449339158;;;
1;1;is;531;770;544;786;778.0;0.0;1;[np.float64(962.0)];[np.float64(2.9936956500185667)];267.0;267.0;1;3.5517;3.5988;362.29035876605707;3.58;267.0;267.0
2;2;the;552;770;580;786;778.0;0.0;1;[np.float64(957.0)];[np.float64(0.0)];134.0;134.0;1;3.3196;3.3293;326.34606722454043;3.32;134.0;134.0
3;3;full;588;770;615;786;778.0;0.0;1;[np.float64(968.0)];[np.float64(9.62855789878165)];183.0;183.0;1;3.7931;3.8678;291.41341410720776;3.83;183.0;183.0
4;4;name;624;774;675;786;780.0;2.0;1;[np.float64(958.0), np.float64(963.0), np.float64(966.0)];[np.float64(0.0), np.float64(6.620104876431469), np.float64(9.97744989395153)];501.0;117.0;3;3.5571;3.5973;231.57618721512694;3.58;167.0;117.0
5;5;of;683;770;701;786;778.0;2.0;1;[np.float64(964.0)];[np.float64(9.804233551025277)];150.0;150.0;1;3.6587;3.6932;205.67617734990287;3.68;150.0;150.0
6;6;the;708;770;736;786;778.0;0.0;1;[np.float64(967.0), np.float64(969.0)];[np.float64(14.330683708190918), np.float64(15.806705474853402)];266.0;116.0;2;3.7923;3.8703;170.85874943345266;3.83;133.0;449.0
7;7;institute;745;770;818;786;778.0;0.0;1;[np.float64(959.0), np.float64(965.0), np.float64(970.0)];[np.float64(8.208080291748047), np.float64(12.115857124328613), np.float64(31.9929633574053)];483.0;150.0;3;3.61;3.6434;89.84379459956038;3.63;161.0;150.0
8;8;mentioned;827;770;925;786;778.0;0.0;1;[np.float64(960.0), np.float64(971.0)];[np.float64(1.658129310607933), np.float64(19.121500968932992)];325.0;167.0;2;3.5989;3.6142;19.121500968932992;3.61;162.5;167.0
9;9;in;934;770;948;786;778.0;0.0;1;[];[];0.0;0.0;0;;;34.08365762995554;;;
10;10;the;956;770;985;786;778.0;0.0;1;[np.float64(961.0)];[np.float64(4.173455357551461)];133.0;133.0;1;3.4879;3.4647;53.732097707460674;3.48;133.0;1874.0
11;11;image?;994;770;1062;790;780.0;2.0;1;[];[];0.0;0.0;0;;;89.50126408694533;;;
