;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg;go_past_time
0;0;What;420;770;469;786;778.0;;1;[];[];0.0;0.0;0;;;584.7147053355964;;;
1;1;could;477;770;526;786;778.0;0.0;1;[np.float64(1858.0), np.float64(1877.0)];[np.float64(0.0), np.float64(0.0)];300.0;117.0;2;3.6149;3.6919;527.7789790053055;3.65;150.0;117.0
2;2;be;535;770;556;786;778.0;0.0;1;[np.float64(1876.0)];[np.float64(17.200167179107666)];100.0;100.0;1;3.5757;3.651;497.81871586053796;3.61;100.0;283.0
3;3;a;565;774;575;786;780.0;2.0;1;[];[];0.0;0.0;0;;;478.84645612391404;;;
4;4;reason;584;774;646;786;780.0;0.0;1;[np.float64(1859.0), np.float64(1878.0)];[np.float64(0.6502218246461098), np.float64(7.081292152404899)];300.0;150.0;2;3.7325;3.8277;407.9729689630087;3.78;150.0;150.0
5;5;the;655;770;684;786;778.0;2.0;1;[np.float64(1881.0)];[np.float64(7.1822233200072105)];100.0;100.0;1;3.7352;3.8947;370.0606068839063;3.81;100.0;100.0
6;6;people;693;770;755;790;780.0;2.0;1;[np.float64(1860.0), np.float64(1879.0), np.float64(1880.0)];[np.float64(1.7711762428283464), np.float64(3.657036542892456), np.float64(7.863281440734909)];601.0;167.0;3;3.7448;3.8535;298.95798921085947;3.8;200.3333;167.0
7;7;in;764;770;778;786;778.0;2.0;1;[];[];0.0;0.0;0;;;276.38083399823944;;;
8;8;the;786;770;815;786;778.0;0.0;1;[np.float64(1862.0)];[np.float64(0.34908342361450195)];441.0;441.0;1;3.5012;3.539;239.57569574489452;3.52;441.0;441.0
9;9;image;824;770;880;790;780.0;2.0;1;[np.float64(1861.0), np.float64(1882.0)];[np.float64(0.0), np.float64(7.712420708334995)];449.0;216.0;2;3.7085;3.7986;174.55937643430997;3.75;224.5;657.0
10;10;are;888;774;917;786;780.0;0.0;1;[];[];0.0;0.0;0;;;138.65104690397484;;;
11;11;playing;926;770;991;790;780.0;0.0;1;[np.float64(1863.0), np.float64(1883.0)];[np.float64(19.184774062212796), np.float64(7.996171844072704)];375.0;275.0;2;3.6818;3.7485;66.0259166645856;3.72;187.5;275.0
12;12;Wii;1000;770;1027;786;778.0;2.0;1;[np.float64(1884.0)];[np.float64(7.11326939719072)];125.0;125.0;1;3.8214;3.9671;37.118698860908765;3.89;125.0;125.0
13;13;at;1036;771;1053;786;778.5;0.5;1;[np.float64(1864.0), np.float64(1885.0)];[np.float64(14.875835418701172), np.float64(26.37381078757601)];700.0;450.0;2;3.7707;3.8359;26.37381078757601;3.8;350.0;450.0
14;14;work?;1060;770;1115;786;778.0;0.5;1;[np.float64(1865.0)];[np.float64(11.642806434631325)];83.0;83.0;1;3.7096;3.7831;27.256252574306828;3.75;83.0;1758.0
