text;attention
The;7.1762935e-07
main;6.4672037e-07
element;6.6213335e-07
of;6.2338137e-07
this;7.495494e-07
image;6.898565e-07
is;7.956436e-07
a;6.744584e-07
man;6.569486e-07
and;7.735721e-07
a;6.089123e-07
young;6.279256e-07
boy;6.001498e-07
sitting;6.236388e-07
at;5.898708e-07
a;5.822557e-07
table,;6.991875e-07
enjoying;6.058417e-07
breakfast;6.592664e-07
together.;0.33288094
They;7.2751993e-07
are;6.489761e-07
both;6.742038e-07
eating;6.68315e-07
doughnuts;7.5750444e-07
with;6.835519e-07
sprinkles;7.7659456e-07
on;6.430997e-07
them;6.176442e-07
while;8.221606e-07
they;6.097177e-07
enjoy;6.817544e-07
their;5.9917016e-07
meal.;0.33026874
This;6.4522834e-07
scene;6.058643e-07
suggests;7.7627834e-07
that;7.221192e-07
they;7.276586e-07
might;8.0378345e-07
be;6.635968e-07
spending;7.0983106e-07
time;6.7137546e-07
as;7.1670945e-07
family;6.541696e-07
members;6.039796e-07
or;6.336174e-07
friends;6.1577623e-07
who;6.544748e-07
share;6.4028836e-07
common;6.447301e-07
interests;5.9316244e-07
such;6.526616e-07
as;6.5403304e-07
food.;0.33681548
