text;attention
The;0.020338966
quote;0.001536676
"""Little";0.0016663589
things;0.0010466505
can;0.0010715515
grow;0.0010772262
"big""";0.0019190086
is;0.0014874429
significant;0.001169071
because;0.0012846285
it;0.0011738911
emphasizes;0.0014228853
the;0.10963538
importance;0.0010802832
of;0.0016994874
small;0.0011495284
actions;0.0011957622
and;0.0014914297
their;0.0010834599
potential;0.0010038966
to;0.0031597877
have;0.0009833558
a;0.0038683936
significant;0.0009841513
impact;0.0010863554
over;0.0010054635
time.;0.023899239
In;0.00128591
the;0.04516544
image,;0.005897553
the;0.046252873
shadows;0.0011720152
of;0.0019870738
four;0.0011733652
people;0.0011680351
are;0.0012830545
cast;0.0011537666
on;0.00094870647
the;0.044298682
ground,;0.005339893
suggesting;0.0010878546
that;0.00108077
even;0.0010425248
the;0.15681084
smallest;0.0010723125
of;0.0020588338
individuals;0.001067782
can;0.0011117889
contribute;0.0011706944
to;0.006728554
something;0.0010391924
bigger.;0.024030887
This;0.0010896398
idea;0.0011999473
can;0.001268121
be;0.0011670975
applied;0.001047856
to;0.004760076
various;0.0010300804
aspects;0.0009536289
of;0.0013524122
life,;0.0058398163
such;0.00096445886
as;0.0010547407
personal;0.0009944089
growth,;0.0037408718
relationships,;0.003381316
or;0.0010710431
even;0.0010028554
community;0.0011926895
development.;0.013425255
It;0.0010501388
serves;0.0011164097
as;0.0009910202
a;0.0027700623
reminder;0.0011079414
that;0.0010850793
even;0.0010919748
the;0.24451043
smallest;0.0011572947
actions;0.001109032
or;0.0011457388
contributions;0.0010935438
can;0.0011878822
have;0.0009693463
a;0.0037575013
lasting;0.0011318388
impact;0.001063854
and;0.001972717
contribute;0.0010309347
to;0.003400645
the;0.10404588
growth;0.0011866208
and;0.0013729741
success;0.0011689042
of;0.0018642804
a;0.0048005423
larger;0.0009834763
entity;0.0010683616
or;0.0010924316
goal.;0.01918815
