text;attention
The;0.026383745
title;0.010614575
of;0.02450132
NaomiKlein's;0.079232216
book;0.013006207
"""The";0.048572525
Shock;0.00884969
"Doctrine""";0.017497487
is;0.014663498
"""The";0.040744327
End;0.009085499
of;0.019936292
Employment;0.010468084
and;0.02770078
the;0.02116262
Rise;0.010321449
of;0.018508194
Disaster;0.009761823
"Capitalism.""";0.035798192
This;0.010924615
book;0.0100973
explores;0.014708498
how;0.008804577
economic;0.009437906
policies;0.00862168
have;0.009812304
become;0.008933322
increasingly;0.009075373
harmful;0.008929522
to;0.016322715
human;0.008491836
rights,;0.05095602
social;0.008419081
justice,;0.041155513
and;0.017700724
environmental;0.008363528
sustainability.;0.031925548
It;0.009114009
argues;0.010461839
that;0.014115603
the;0.014811661
shock;0.007813779
doctrine;0.008576091
has;0.009960338
led;0.008609545
to;0.013193055
a;0.011611514
situation;0.00795786
where;0.008495264
large-scale;0.009690168
industries;0.008288692
are;0.010328213
being;0.008022885
built;0.008152507
in;0.011054404
developing;0.0079733785
countries;0.00793675
with;0.011385657
little;0.007433657
regard;0.007958113
for;0.009711627
local;0.0073490446
conditions;0.0074278847
or;0.008405444
social;0.0071253534
implications.;0.007547211
