text;attention
The;0.018771285
quote;0.027424779
in;0.015120781
the;0.014792507
image;0.018345984
reads:;0.039922614
"""Forgive";0.07640989
yourself;0.015772862
for;0.023164054
not;0.016749253
knowing;0.019697664
what;0.033458393
you;0.017047767
didn't;0.070284
know;0.01695006
before;0.025976563
you;0.014872665
lived;0.014871309
through;0.016564468
it.;0.050785083
Honor;0.01779481
your;0.016947884
path.;0.03799275
Trust;0.018038346
your;0.016244832
journey.;0.050248604
Learn,;0.021550056
grow,;0.020318015
evolve,;0.021445524
"become.""";0.059340622
It;0.031675436
is;0.01752989
attributed;0.019454278
to;0.021809528
someone;0.020483052
named;0.01823997
Cinda;0.01937084
Crawford.;0.024533499
