text;attention
The;0.008645868
man;0.008648539
in;0.008650765
the;0.008661076
image;0.008645107
is;0.008643585
snowboarding;0.008737274
down;0.008723099
a;0.008677186
snow-covered;0.008703863
slope,;0.008650204
holding;0.0086650895
a;0.008661095
large;0.008652441
red;0.008645332
axe;0.008675142
or;0.0087212315
a;0.00868212
long;0.00866058
stick.;0.008652159
He;0.008662954
is;0.012180072
wearing;0.008665323
a;0.0086502945
plaid;0.00865648
shirt;0.008673154
and;0.008647314
appears;0.008649805
to;0.008644912
be;0.008648941
enjoying;0.008646834
his;0.008913508
time;0.008650063
on;0.008644487
the;0.008649312
snowy;0.008655284
hill.;0.008664477
It;0.008653899
is;0.008662676
not;0.00865141
common;0.008644471
for;0.0086459555
snowboarders;0.008685169
to;0.008678061
carry;0.008649856
a;0.008648648
large;0.008666904
axe;0.008654984
or;0.008675086
stick;0.008657819
while;0.008644399
snowboarding,;0.008704815
so;0.008653498
this;0.008652439
unusual;0.008648137
combination;0.008654237
of;0.008657826
snowboarding;0.008684095
and;0.008646744
carrying;0.008647618
a;0.00865356
large;0.008655983
tool;0.008646295
might;0.0086450195
be;0.00866725
a;0.008657175
unique;0.008645592
aspect;0.008647975
of;0.008652428
this;0.008652186
particular;0.0086436095
scene.;0.008652204
It;0.008674892
could;0.008666643
be;0.008647893
that;0.008652529
the;0.008646713
man;0.008650239
is;0.008652141
participating;0.008671297
in;0.008742178
some;0.008652025
kind;0.008651356
of;0.008649751
special;0.008657512
event;0.008650523
or;0.008647016
demonstration,;0.008684481
or;0.008649303
perhaps;0.008654554
he;0.008648331
is;0.0086478675
using;0.008650347
the;0.008649885
large;0.008649347
red;0.00865816
axe;0.008662067
for;0.008677312
a;0.0086544575
specific;0.008679335
purpose,;0.008667687
such;0.008672389
as;0.008652325
clearing;0.008682613
snow;0.008671396
or;0.00867612
providing;0.008690497
some;0.008657516
kind;0.008673415
of;0.0086528165
assistance;0.008667593
during;0.008653073
his;0.008670541
snowboarding;0.008792472
adventure.;0.008748461
