text;attention
The;2.3330062e-09
image;1.7354201e-09
appears;1.464909e-09
to;1.3218583e-09
be;1.2579288e-09
centered;1.5354076e-09
around;1.565001e-09
a;1.3660705e-09
meal;3.5635075e-09
at;1.5826849e-09
a;1.1915147e-09
restaurant,;5.938672e-09
featuring;1.84963e-09
what;1.3635479e-09
looks;1.3369271e-09
like;1.2848548e-09
a;1.1805186e-09
sandwich;4.8860533e-09
possibly;1.4028337e-09
with;1.3635637e-09
pulled;1.4206402e-09
pork,;4.757753e-09
served;1.4446672e-09
with;1.516475e-09
French;1.2426902e-09
fries;2.606208e-09
and;1.5137613e-09
a;1.2054243e-09
side;1.3263867e-09
of;1.2536031e-09
coleslaw,;3.3083585e-09
accompanied;1.2398302e-09
by;1.2833191e-09
a;1.1648306e-09
small;1.2453857e-09
bowl;1.4691199e-09
of;1.1556777e-09
sauce.;0.9999999
On;1.7185717e-09
the;1.2341066e-09
other;1.1037801e-09
plate,;3.2229428e-09
there;1.2171305e-09
seems;1.1907764e-09
to;1.1079374e-09
be;1.1930109e-09
a;1.173183e-09
rice;1.9578026e-09
dish;1.8893294e-09
with;1.4733263e-09
vegetables;1.7092125e-09
and;1.2457707e-09
grilled;1.5263703e-09
chicken;1.4559506e-09
breast,;1.4922525e-09
served;1.1255094e-09
with;1.1890832e-09
slices;1.3101314e-09
of;1.0967414e-09
toasted;1.2111881e-09
bread.;1.7772999e-09
The;1.2219293e-09
drinks;1.700381e-09
visible;1.1033422e-09
are;1.2289295e-09
likely;1.2563175e-09
soft;1.1063346e-09
drinks.;2.096709e-09
The;1.1946301e-09
theme;1.2018336e-09
suggests;1.5985672e-09
a;1.3599636e-09
casual;2.0243467e-09
dining;2.0680133e-09
experience,;1.6130665e-09
possibly;1.3036106e-09
at;1.1708984e-09
an;1.1674173e-09
American-style;2.4108173e-09
restaurant;1.3308542e-09
or;1.1471937e-09
diner,;1.5083343e-09
with;1.1337399e-09
a;1.0242974e-09
focus;1.2180827e-09
on;1.1725968e-09
hearty,;1.6364604e-09
comfort;1.0443684e-09
food;1.1412923e-09
dishes.;1.1137109e-09
